fp,u2,equilibrium_type,final_alpha,final_beta,final_gamma
196.122448979592,0.238461538461538,2,0,0.999969500769693,9.88131291682493e-324
200,0.238461538461538,2,0,0.999969561348628,9.88131291682493e-324
10,0.261538461538462,2,0,0.999956507953681,9.88131291682493e-324
13.8775510204082,0.261538461538462,2,0,0.999970201425327,9.88131291682493e-324
17.7551020408163,0.261538461538462,2,0,0.999971031709639,9.88131291682493e-324
21.6326530612245,0.261538461538462,2,0,0.999953608079395,9.88131291682493e-324
25.5102040816327,0.261538461538462,2,0,0.999952112013803,9.88131291682493e-324
29.3877551020408,0.261538461538462,2,0,0.99996211849369,9.88131291682493e-324
33.265306122449,0.261538461538462,2,0,0.999968838843098,9.88131291682493e-324
37.1428571428571,0.261538461538462,2,0,0.999960081244162,9.88131291682493e-324
41.0204081632653,0.261538461538462,2,0,0.999961048984961,9.88131291682493e-324
44.8979591836735,0.261538461538462,2,0,0.999961668424543,9.88131291682493e-324
48.7755102040816,0.261538461538462,2,0,0.999965024116403,9.88131291682493e-324
52.6530612244898,0.261538461538462,2,0,0.999940296690088,9.88131291682493e-324
56.530612244898,0.261538461538462,2,0,0.999954535076843,9.88131291682493e-324
60.4081632653061,0.261538461538462,2,0,0.99996597324691,9.88131291682493e-324
64.2857142857143,0.261538461538462,2,0,0.99993489249012,9.88131291682493e-324
68.1632653061224,0.261538461538462,2,0,0.999976765160196,9.88131291682493e-324
72.0408163265306,0.261538461538462,2,0,0.999957815271927,9.88131291682493e-324
75.9183673469388,0.261538461538462,2,0,0.999948099517885,9.88131291682493e-324
79.7959183673469,0.261538461538462,2,0,0.99997217928623,9.88131291682493e-324
83.6734693877551,0.261538461538462,2,0,0.999951190569057,4.94065645841247e-324
87.5510204081633,0.261538461538462,2,0,0.999947753355565,9.88131291682493e-324
91.4285714285714,0.261538461538462,2,0,0.999979500005701,9.88131291682493e-324
95.3061224489796,0.261538461538462,2,0,0.999978440305217,9.88131291682493e-324
99.1836734693878,0.261538461538462,2,0,0.999961199256996,9.88131291682493e-324
103.061224489796,0.261538461538462,2,0,0.999950398614637,9.88131291682493e-324
106.938775510204,0.261538461538462,2,0,0.999983861861071,9.88131291682493e-324
110.816326530612,0.261538461538462,2,0,0.999977661332093,9.88131291682493e-324
114.69387755102,0.261538461538462,2,0,0.999975258195544,9.88131291682493e-324
118.571428571429,0.261538461538462,2,0,0.999953192705543,9.88131291682493e-324
122.448979591837,0.261538461538462,2,0,0.999952455354278,9.88131291682493e-324
126.326530612245,0.261538461538462,2,0,0.999958543163005,9.88131291682493e-324
130.204081632653,0.261538461538462,2,0,0.999979272153519,9.88131291682493e-324
134.081632653061,0.261538461538462,2,0,0.999985996385555,9.88131291682493e-324
137.959183673469,0.261538461538462,2,0,0.999989682944537,9.88131291682493e-324
141.836734693878,0.261538461538462,2,0,0.99997929234278,9.88131291682493e-324
145.714285714286,0.261538461538462,2,0,0.999954800132506,9.88131291682493e-324
149.591836734694,0.261538461538462,2,0,0.999954139740127,9.88131291682493e-324
153.469387755102,0.261538461538462,2,0,0.999954315985171,9.88131291682493e-324
157.34693877551,0.261538461538462,2,0,0.999969206958659,9.88131291682493e-324
161.224489795918,0.261538461538462,2,0,0.999968788911863,9.88131291682493e-324
165.102040816327,0.261538461538462,2,0,0.999969707341857,9.88131291682493e-324
168.979591836735,0.261538461538462,2,0,0.999947787277939,9.88131291682493e-324
172.857142857143,0.261538461538462,2,0,0.999967853825312,9.88131291682493e-324
176.734693877551,0.261538461538462,2,0,0.999967792510071,9.88131291682493e-324
180.612244897959,0.261538461538462,2,0,0.999954648710263,9.88131291682493e-324
184.489795918367,0.261538461538462,2,0,0.999930333950262,9.88131291682493e-324
188.367346938776,0.261538461538462,2,0,0.999933369348397,9.88131291682493e-324
192.244897959184,0.261538461538462,2,0,0.999936267786723,9.88131291682493e-324
196.122448979592,0.261538461538462,2,0,0.999939014320264,9.88131291682493e-324
200,0.261538461538462,2,0,0.999941603720866,9.88131291682493e-324
10,0.284615384615385,2,0,0.999948015047788,9.88131291682493e-324
13.8775510204082,0.284615384615385,2,0,0.999959249210523,9.88131291682493e-324
17.7551020408163,0.284615384615385,2,0,0.99997453742508,9.88131291682493e-324
21.6326530612245,0.284615384615385,2,0,0.999975921939123,9.88131291682493e-324
25.5102040816327,0.284615384615385,2,0,0.999978245978352,9.88131291682493e-324
29.3877551020408,0.284615384615385,2,0,0.999976742033766,9.88131291682493e-324
33.265306122449,0.284615384615385,2,0,0.999960158334309,9.88131291682493e-324
37.1428571428571,0.284615384615385,2,0,0.999963172310368,9.88131291682493e-324
41.0204081632653,0.284615384615385,2,0,0.999978844621203,9.88131291682493e-324
44.8979591836735,0.284615384615385,2,0,0.999954431807641,9.88131291682493e-324
48.7755102040816,0.284615384615385,2,0,0.999941571989694,9.88131291682493e-324
52.6530612244898,0.284615384615385,2,0,0.999965151549454,9.88131291682493e-324
56.530612244898,0.284615384615385,2,0,0.999919569758061,9.88131291682493e-324
60.4081632653061,0.284615384615385,2,0,0.999957209823278,9.88131291682493e-324
64.2857142857143,0.284615384615385,2,0,0.999955634878069,9.88131291682493e-324
68.1632653061224,0.284615384615385,2,0,0.999955164666019,9.88131291682493e-324
72.0408163265306,0.284615384615385,2,0,0.999967751133578,9.88131291682493e-324
75.9183673469388,0.284615384615385,2,0,0.999967052854098,9.88131291682493e-324
79.7959183673469,0.284615384615385,2,0,0.999953777397412,9.88131291682493e-324
83.6734693877551,0.284615384615385,2,0,0.999966208378861,9.88131291682493e-324
87.5510204081633,0.284615384615385,2,0,0.999966828785495,9.88131291682493e-324
91.4285714285714,0.284615384615385,2,0,0.999954961425936,9.88131291682493e-324
95.3061224489796,0.284615384615385,2,0,0.999968190054865,9.88131291682493e-324
99.1836734693878,0.284615384615385,2,0,0.999954797651818,9.88131291682493e-324
103.061224489796,0.284615384615385,2,0,0.999967807890358,9.88131291682493e-324
106.938775510204,0.284615384615385,2,0,0.999968393993,9.88131291682493e-324
110.816326530612,0.284615384615385,2,0,0.999969162911933,9.88131291682493e-324
114.69387755102,0.284615384615385,2,0,0.999968341789567,9.88131291682493e-324
118.571428571429,0.284615384615385,2,0,0.999968641662829,9.88131291682493e-324
122.448979591837,0.284615384615385,2,0,0.999956121694989,9.88131291682493e-324
126.326530612245,0.284615384615385,2,0,0.999976180723633,9.88131291682493e-324
130.204081632653,0.284615384615385,2,0,0.999960637436283,9.88131291682493e-324
134.081632653061,0.284615384615385,2,0,0.999969893304339,9.88131291682493e-324
137.959183673469,0.284615384615385,2,0,0.999969699427384,9.88131291682493e-324
141.836734693878,0.284615384615385,2,0,0.999950644235957,9.88131291682493e-324
145.714285714286,0.284615384615385,2,0,0.999961153614328,9.88131291682493e-324
149.591836734694,0.284615384615385,2,0,0.9999817923706,9.88131291682493e-324
153.469387755102,0.284615384615385,2,0,0.999985991943011,9.88131291682493e-324
157.34693877551,0.284615384615385,2,0,0.999987570489703,9.88131291682493e-324
161.224489795918,0.284615384615385,2,0,0.999979228785639,9.88131291682493e-324
165.102040816327,0.284615384615385,2,0,0.999956915778299,9.88131291682493e-324
168.979591836735,0.284615384615385,2,0,0.999969987053481,9.88131291682493e-324
172.857142857143,0.284615384615385,2,0,0.999955030918039,9.88131291682493e-324
176.734693877551,0.284615384615385,2,0,0.999971899157781,9.88131291682493e-324
180.612244897959,0.284615384615385,2,0,0.999970449666246,9.88131291682493e-324
184.489795918367,0.284615384615385,2,0,0.999955511808721,9.88131291682493e-324
188.367346938776,0.284615384615385,2,0,0.999956258425944,9.88131291682493e-324
192.244897959184,0.284615384615385,2,0,0.999957301340788,9.88131291682493e-324
196.122448979592,0.284615384615385,2,0,0.999956880678977,9.88131291682493e-324
200,0.284615384615385,2,0,0.999957566882259,9.88131291682493e-324
10,0.307692307692308,2,0,0.99995829682516,9.88131291682493e-324
13.8775510204082,0.307692307692308,2,0,0.999994401626609,9.88131291682493e-324
17.7551020408163,0.307692307692308,2,0,0.99998505453672,9.88131291682493e-324
21.6326530612245,0.307692307692308,2,0,0.99997508262869,9.88131291682493e-324
25.5102040816327,0.307692307692308,2,0,0.999975196236657,9.88131291682493e-324
29.3877551020408,0.307692307692308,2,0,0.999953442215816,9.88131291682493e-324
33.265306122449,0.307692307692308,2,0,0.999966259783898,9.88131291682493e-324
37.1428571428571,0.307692307692308,2,0,0.999964832730474,9.88131291682493e-324
41.0204081632653,0.307692307692308,2,0,0.999962984552387,9.88131291682493e-324
44.8979591836735,0.307692307692308,2,0,0.999958785147414,9.88131291682493e-324
48.7755102040816,0.307692307692308,2,0,0.999987109551072,9.88131291682493e-324
52.6530612244898,0.307692307692308,2,0,0.99999806597037,9.88131291682493e-324
56.530612244898,0.307692307692308,2,0,0.999970793061497,9.88131291682493e-324
60.4081632653061,0.307692307692308,2,0,0.999968828473545,9.88131291682493e-324
64.2857142857143,0.307692307692308,2,0,0.999955099677644,9.88131291682493e-324
68.1632653061224,0.307692307692308,2,0,0.99996833485757,9.88131291682493e-324
72.0408163265306,0.307692307692308,2,0,0.999967707684663,9.88131291682493e-324
75.9183673469388,0.307692307692308,2,0,0.999967276674155,9.88131291682493e-324
79.7959183673469,0.307692307692308,2,0,0.999941910721464,9.88131291682493e-324
83.6734693877551,0.307692307692308,2,0,0.999967552698058,9.88131291682493e-324
87.5510204081633,0.307692307692308,2,0,0.99995496583313,9.88131291682493e-324
91.4285714285714,0.307692307692308,2,0,0.999967213021081,9.88131291682493e-324
95.3061224489796,0.307692307692308,2,0,0.999945337722602,9.88131291682493e-324
99.1836734693878,0.307692307692308,2,0,0.999937852980186,9.88131291682493e-324
103.061224489796,0.307692307692308,2,0,0.999964965758501,9.88131291682493e-324
106.938775510204,0.307692307692308,2,0,0.999965104476204,9.88131291682493e-324
110.816326530612,0.307692307692308,2,0,0.999953650758749,9.88131291682493e-324
114.69387755102,0.307692307692308,2,0,0.999954056111064,9.88131291682493e-324
118.571428571429,0.307692307692308,2,0,0.999954620847785,9.88131291682493e-324
122.448979591837,0.307692307692308,2,0,0.99995437621982,9.88131291682493e-324
126.326530612245,0.307692307692308,2,0,0.999956136674736,9.88131291682493e-324
130.204081632653,0.307692307692308,2,0,0.999973027566003,9.88131291682493e-324
134.081632653061,0.307692307692308,2,0,0.999960017054086,9.88131291682493e-324
137.959183673469,0.307692307692308,2,0,0.999960003108963,9.88131291682493e-324
141.836734693878,0.307692307692308,2,0,0.999961429450713,9.88131291682493e-324
145.714285714286,0.307692307692308,2,0,1.00000212209304,9.88131291682493e-324
149.591836734694,0.307692307692308,2,0,0.999951984998251,9.88131291682493e-324
153.469387755102,0.307692307692308,2,0,0.999951276486843,9.88131291682493e-324
157.34693877551,0.307692307692308,2,0,0.999951568064854,9.88131291682493e-324
161.224489795918,0.307692307692308,2,0,0.99995040213931,9.88131291682493e-324
165.102040816327,0.307692307692308,2,0,0.999985636083462,9.88131291682493e-324
168.979591836735,0.307692307692308,2,0,0.999948880943652,9.88131291682493e-324
172.857142857143,0.307692307692308,2,0,0.999966892384388,9.88131291682493e-324
176.734693877551,0.307692307692308,2,0,0.999953684597029,9.88131291682493e-324
180.612244897959,0.307692307692308,2,0,0.999951676261411,9.88131291682493e-324
184.489795918367,0.307692307692308,2,0,0.999960914654768,9.88131291682493e-324
188.367346938776,0.307692307692308,2,0,0.999965506033439,9.88131291682493e-324
192.244897959184,0.307692307692308,2,0,0.999986960924043,9.88131291682493e-324
196.122448979592,0.307692307692308,2,0,0.999953407581002,9.88131291682493e-324
200,0.307692307692308,2,0,0.999953048040309,9.88131291682493e-324
10,0.330769230769231,2,0,0.999964326499712,9.88131291682493e-324
13.8775510204082,0.330769230769231,2,0,0.999993249057359,4.94065645841247e-324
17.7551020408163,0.330769230769231,2,0,0.999964623101383,9.88131291682493e-324
21.6326530612245,0.330769230769231,2,0,0.999965390681079,9.88131291682493e-324
25.5102040816327,0.330769230769231,2,0,0.999938482222709,4.94065645841247e-324
29.3877551020408,0.330769230769231,2,0,0.999965192297506,9.88131291682493e-324
33.265306122449,0.330769230769231,2,0,0.999965765322093,9.88131291682493e-324
37.1428571428571,0.330769230769231,2,0,0.999966256825542,9.88131291682493e-324
41.0204081632653,0.330769230769231,2,0,0.999954572346062,9.88131291682493e-324
44.8979591836735,0.330769230769231,2,0,0.999954462649853,9.88131291682493e-324
48.7755102040816,0.330769230769231,2,0,0.999968639238621,9.88131291682493e-324
52.6530612244898,0.330769230769231,2,0,0.999944647509287,9.88131291682493e-324
56.530612244898,0.330769230769231,2,0,0.99994339836954,9.88131291682493e-324
60.4081632653061,0.330769230769231,2,0,0.999975716385459,9.88131291682493e-324
64.2857142857143,0.330769230769231,2,0,0.999974227343755,9.88131291682493e-324
68.1632653061224,0.330769230769231,2,0,0.99998149709055,9.88131291682493e-324
72.0408163265306,0.330769230769231,2,0,0.999949257798546,9.88131291682493e-324
75.9183673469388,0.330769230769231,2,0,0.999947924180209,9.88131291682493e-324
79.7959183673469,0.330769230769231,2,0,0.9999482911526,9.88131291682493e-324
83.6734693877551,0.330769230769231,2,0,0.999975243023473,9.88131291682493e-324
87.5510204081633,0.330769230769231,2,0,0.99997284770812,9.88131291682493e-324
91.4285714285714,0.330769230769231,2,0,0.999960334737593,9.88131291682493e-324
95.3061224489796,0.330769230769231,2,0,0.999963006082493,9.88131291682493e-324
99.1836734693878,0.330769230769231,2,0,0.999979416566608,9.88131291682493e-324
103.061224489796,0.330769230769231,2,0,0.999962028195572,9.88131291682493e-324
106.938775510204,0.330769230769231,2,0,0.999964403683314,9.88131291682493e-324
110.816326530612,0.330769230769231,2,0,0.999952695414218,9.88131291682493e-324
114.69387755102,0.330769230769231,2,0,0.999952795150123,9.88131291682493e-324
118.571428571429,0.330769230769231,2,0,0.99992256103483,9.88131291682493e-324
122.448979591837,0.330769230769231,2,0,0.99992052371879,9.88131291682493e-324
126.326530612245,0.330769230769231,2,0,0.999957469086599,4.94065645841247e-324
130.204081632653,0.330769230769231,2,0,0.999964790456157,9.88131291682493e-324
134.081632653061,0.330769230769231,2,0,0.999953813935702,9.88131291682493e-324
137.959183673469,0.330769230769231,2,0,0.99995382946323,9.88131291682493e-324
141.836734693878,0.330769230769231,2,0,0.99995331711175,9.88131291682493e-324
145.714285714286,0.330769230769231,2,0,0.999953468889603,9.88131291682493e-324
149.591836734694,0.330769230769231,2,0,0.99997390134021,9.88131291682493e-324
153.469387755102,0.330769230769231,2,0,0.999965070370945,9.88131291682493e-324
157.34693877551,0.330769230769231,2,0,0.999966389835864,9.88131291682493e-324
161.224489795918,0.330769230769231,2,0,0.999980517515547,4.94065645841247e-324
165.102040816327,0.330769230769231,2,0,0.999976329320822,9.88131291682493e-324
168.979591836735,0.330769230769231,2,0,0.99996291534709,9.88131291682493e-324
172.857142857143,0.330769230769231,2,0,0.999966915579898,9.88131291682493e-324
176.734693877551,0.330769230769231,2,0,0.999967248663884,9.88131291682493e-324
180.612244897959,0.330769230769231,2,0,0.999967597805809,9.88131291682493e-324
184.489795918367,0.330769230769231,2,0,0.999967960719156,9.88131291682493e-324
188.367346938776,0.330769230769231,2,0,0.999968336888382,9.88131291682493e-324
192.244897959184,0.330769230769231,2,0,0.999968727209091,9.88131291682493e-324
196.122448979592,0.330769230769231,2,0,0.999969133679868,9.88131291682493e-324
200,0.330769230769231,2,0,0.999969559147632,9.88131291682493e-324
10,0.353846153846154,2,0,0.999970007101147,9.88131291682493e-324
13.8775510204082,0.353846153846154,2,0,0.999970481503687,9.88131291682493e-324
17.7551020408163,0.353846153846154,2,0,0.999970986655262,9.88131291682493e-324
21.6326530612245,0.353846153846154,2,0,0.999971527075882,9.88131291682493e-324
25.5102040816327,0.353846153846154,2,0,0.999972180917716,9.88131291682493e-324
29.3877551020408,0.353846153846154,2,0,0.999972941025118,9.88131291682493e-324
33.265306122449,0.353846153846154,2,0,0.999973822574027,9.88131291682493e-324
37.1428571428571,0.353846153846154,2,0,0.999974849543874,9.88131291682493e-324
41.0204081632653,0.353846153846154,2,0,0.99997605128062,9.88131291682493e-324
44.8979591836735,0.353846153846154,2,0,0.999977463158645,9.88131291682493e-324
48.7755102040816,0.353846153846154,2,0,0.999967493152247,9.88131291682493e-324
52.6530612244898,0.353846153846154,2,0,0.999982613258044,9.88131291682493e-324
56.530612244898,0.353846153846154,2,0,0.999986660661875,9.88131291682493e-324
60.4081632653061,0.353846153846154,2,0,0.999991179994265,9.88131291682493e-324
64.2857142857143,0.353846153846154,2,0,0.999996264583444,9.88131291682493e-324
68.1632653061224,0.353846153846154,2,0,1.00000201162685,9.88131291682493e-324
72.0408163265306,0.353846153846154,2,0,0.999958703295326,9.88131291682493e-324
75.9183673469388,0.353846153846154,2,0,0.999961439693387,9.88131291682493e-324
79.7959183673469,0.353846153846154,2,0,0.999953273940372,9.88131291682493e-324
83.6734693877551,0.353846153846154,2,0,0.999953650282646,9.88131291682493e-324
87.5510204081633,0.353846153846154,2,0,0.999954030835563,9.88131291682493e-324
91.4285714285714,0.353846153846154,2,0,0.999954286259976,9.88131291682493e-324
95.3061224489796,0.353846153846154,2,0,0.999966744403947,9.88131291682493e-324
99.1836734693878,0.353846153846154,2,0,0.999967269907094,9.88131291682493e-324
103.061224489796,0.353846153846154,2,0,0.999967791035484,9.88131291682493e-324
106.938775510204,0.353846153846154,2,0,0.999968316647735,9.88131291682493e-324
110.816326530612,0.353846153846154,2,0,0.99996885647973,9.88131291682493e-324
114.69387755102,0.353846153846154,2,0,0.999969421297792,9.88131291682493e-324
118.571428571429,0.353846153846154,2,0,0.999969913922953,9.88131291682493e-324
122.448979591837,0.353846153846154,2,0,0.999970531798353,9.88131291682493e-324
126.326530612245,0.353846153846154,2,0,0.999971204859765,9.88131291682493e-324
130.204081632653,0.353846153846154,2,0,0.999971946715857,9.88131291682493e-324
134.081632653061,0.353846153846154,2,0,0.999972772290827,9.88131291682493e-324
137.959183673469,0.353846153846154,2,0,0.9999736979208,9.88131291682493e-324
141.836734693878,0.353846153846154,2,0,0.999974741489463,9.88131291682493e-324
145.714285714286,0.353846153846154,2,0,0.999975922554942,9.88131291682493e-324
149.591836734694,0.353846153846154,2,0,0.999980786488665,9.88131291682493e-324
153.469387755102,0.353846153846154,2,0,0.99998426096723,9.88131291682493e-324
157.34693877551,0.353846153846154,2,0,0.999987497637654,9.88131291682493e-324
161.224489795918,0.353846153846154,2,0,0.999991699845658,9.88131291682493e-324
165.102040816327,0.353846153846154,2,0,0.999996437359838,9.88131291682493e-324
168.979591836735,0.353846153846154,2,0,1.00000180978651,9.88131291682493e-324
172.857142857143,0.353846153846154,2,0,0.999958380003548,9.88131291682493e-324
176.734693877551,0.353846153846154,2,0,0.999960653771035,9.88131291682493e-324
180.612244897959,0.353846153846154,2,0,0.999962562087694,9.88131291682493e-324
184.489795918367,0.353846153846154,2,0,0.999964157457146,9.88131291682493e-324
188.367346938776,0.353846153846154,2,0,0.999953037582777,9.88131291682493e-324
192.244897959184,0.353846153846154,2,0,0.999953344072148,9.88131291682493e-324
196.122448979592,0.353846153846154,2,0,0.999953641776144,9.88131291682493e-324
200,0.353846153846154,2,0,0.999953934634955,9.88131291682493e-324
10,0.376923076923077,2,4.94065645841247e-324,0.99996144171768,9.88131291682493e-324
13.8775510204082,0.376923076923077,2,4.94065645841247e-324,0.999962756666236,9.88131291682493e-324
17.7551020408163,0.376923076923077,2,4.94065645841247e-324,0.99996696290315,9.88131291682493e-324
21.6326530612245,0.376923076923077,2,4.94065645841247e-324,0.999921774529209,9.88131291682493e-324
25.5102040816327,0.376923076923077,2,4.94065645841247e-324,0.999929813380185,9.88131291682493e-324
29.3877551020408,0.376923076923077,2,4.94065645841247e-324,0.99993697972494,9.88131291682493e-324
33.265306122449,0.376923076923077,2,4.94065645841247e-324,0.999943405696734,9.88131291682493e-324
37.1428571428571,0.376923076923077,2,4.94065645841247e-324,0.999964194098205,9.88131291682493e-324
41.0204081632653,0.376923076923077,2,4.94065645841247e-324,0.99997323530001,9.88131291682493e-324
44.8979591836735,0.376923076923077,2,4.94065645841247e-324,0.999971875668413,9.88131291682493e-324
48.7755102040816,0.376923076923077,2,4.94065645841247e-324,0.999973420675398,9.88131291682493e-324
52.6530612244898,0.376923076923077,2,4.94065645841247e-324,0.999950057674518,9.88131291682493e-324
56.530612244898,0.376923076923077,2,4.94065645841247e-324,0.999968684335676,9.88131291682493e-324
60.4081632653061,0.376923076923077,2,4.94065645841247e-324,0.999969365634222,9.88131291682493e-324
64.2857142857143,0.376923076923077,2,4.94065645841247e-324,0.999970090396068,9.88131291682493e-324
68.1632653061224,0.376923076923077,2,4.94065645841247e-324,0.999970878933227,9.88131291682493e-324
72.0408163265306,0.376923076923077,2,4.94065645841247e-324,0.999971752703399,9.88131291682493e-324
75.9183673469388,0.376923076923077,2,4.94065645841247e-324,0.999972734313789,9.88131291682493e-324
79.7959183673469,0.376923076923077,2,4.94065645841247e-324,0.999973847481706,9.88131291682493e-324
83.6734693877551,0.376923076923077,2,4.94065645841247e-324,0.999975116948823,9.88131291682493e-324
87.5510204081633,0.376923076923077,2,4.94065645841247e-324,0.999976568344716,9.88131291682493e-324
91.4285714285714,0.376923076923077,2,4.94065645841247e-324,0.99997822799375,9.88131291682493e-324
95.3061224489796,0.376923076923077,2,4.94065645841247e-324,0.999980122657749,9.88131291682493e-324
99.1836734693878,0.376923076923077,2,4.94065645841247e-324,0.999982279204803,9.88131291682493e-324
103.061224489796,0.376923076923077,2,4.94065645841247e-324,0.999984724192265,9.88131291682493e-324
106.938775510204,0.376923076923077,2,4.94065645841247e-324,0.999957411933182,9.88131291682493e-324
110.816326530612,0.376923076923077,2,4.94065645841247e-324,0.999960130165714,9.88131291682493e-324
114.69387755102,0.376923076923077,2,4.94065645841247e-324,0.999962325462189,9.88131291682493e-324
118.571428571429,0.376923076923077,2,4.94065645841247e-324,0.999964094255216,9.88131291682493e-324
122.448979591837,0.376923076923077,2,4.94065645841247e-324,0.999964903268472,9.88131291682493e-324
126.326530612245,0.376923076923077,2,4.94065645841247e-324,0.999965790337667,9.88131291682493e-324
130.204081632653,0.376923076923077,2,4.94065645841247e-324,0.99996698733944,9.88131291682493e-324
134.081632653061,0.376923076923077,2,4.94065645841247e-324,0.999968116212584,9.88131291682493e-324
137.959183673469,0.376923076923077,2,4.94065645841247e-324,0.999969200135176,9.88131291682493e-324
141.836734693878,0.376923076923077,2,4.94065645841247e-324,0.999970263039518,9.88131291682493e-324
145.714285714286,0.376923076923077,2,4.94065645841247e-324,0.999971329889178,9.88131291682493e-324
149.591836734694,0.376923076923077,2,4.94065645841247e-324,0.999972426902055,9.88131291682493e-324
153.469387755102,0.376923076923077,2,4.94065645841247e-324,0.999973581697834,9.88131291682493e-324
157.34693877551,0.376923076923077,2,4.94065645841247e-324,0.999974823459972,9.88131291682493e-324
161.224489795918,0.376923076923077,2,4.94065645841247e-324,0.999976182996203,9.88131291682493e-324
165.102040816327,0.376923076923077,2,0,0.999963272064488,9.88131291682493e-324
168.979591836735,0.376923076923077,2,0,0.999964684039977,9.88131291682493e-324
172.857142857143,0.376923076923077,2,0,0.999965919670421,9.88131291682493e-324
176.734693877551,0.376923076923077,2,0,0.999939762385623,9.88131291682493e-324
180.612244897959,0.376923076923077,2,0,0.999947195330006,9.88131291682493e-324
184.489795918367,0.376923076923077,2,0,0.999953640016802,9.88131291682493e-324
188.367346938776,0.376923076923077,2,0,0.999959390666155,9.88131291682493e-324
192.244897959184,0.376923076923077,2,0,0.999964757625308,9.88131291682493e-324
196.122448979592,0.376923076923077,2,0,0.999970086239461,9.88131291682493e-324
200,0.376923076923077,2,0,0.999975774742463,9.88131291682493e-324
10,0.4,2,0,0.999982290511832,9.88131291682493e-324
13.8775510204082,0.4,2,0,0.999950944061211,9.88131291682493e-324
17.7551020408163,0.4,2,0,0.999951823821866,9.88131291682493e-324
21.6326530612245,0.4,2,0,0.99997773755092,9.88131291682493e-324
25.5102040816327,0.4,2,0,0.99998048368685,9.88131291682493e-324
29.3877551020408,0.4,2,0,0.999983802080382,9.88131291682493e-324
33.265306122449,0.4,2,0,0.999987777632605,9.88131291682493e-324
37.1428571428571,0.4,2,0,0.999919916541053,9.88131291682493e-324
41.0204081632653,0.4,2,0,0.999929908234098,9.88131291682493e-324
44.8979591836735,0.4,2,0,0.999938375467047,9.88131291682493e-324
48.7755102040816,0.4,2,0,0.999967615430695,9.88131291682493e-324
52.6530612244898,0.4,2,0,0.999969259622748,9.88131291682493e-324
56.530612244898,0.4,2,0,0.999970862054878,9.88131291682493e-324
60.4081632653061,0.4,2,0,0.999972509920159,9.88131291682493e-324
64.2857142857143,0.4,2,0,0.999974298341637,9.88131291682493e-324
68.1632653061224,0.4,2,0,0.999976331699116,9.88131291682493e-324
72.0408163265306,0.4,2,0,0.999948486758512,9.88131291682493e-324
75.9183673469388,0.4,2,0,0.999949663353953,9.88131291682493e-324
79.7959183673469,0.4,2,0,0.99995066333735,9.88131291682493e-324
83.6734693877551,0.4,2,0,0.999951519461609,9.88131291682493e-324
87.5510204081633,0.4,2,0,0.999952261131235,9.88131291682493e-324
91.4285714285714,0.4,2,0,0.999952916037165,9.88131291682493e-324
95.3061224489796,0.4,2,0,0.9999533255456,9.88131291682493e-324
99.1836734693878,0.4,2,0,0.999953881209235,9.88131291682493e-324
103.061224489796,0.4,2,0,0.999956003935565,9.88131291682493e-324
106.938775510204,0.4,2,0,0.99995674905069,9.88131291682493e-324
110.816326530612,0.4,2,0,0.99995763119996,9.88131291682493e-324
114.69387755102,0.4,2,0,0.999958689431442,9.88131291682493e-324
118.571428571429,0.4,2,0,0.999959965056641,9.88131291682493e-324
122.448979591837,0.4,2,0,0.999957944627499,9.88131291682493e-324
126.326530612245,0.4,2,1.42971501302725e-266,0.999967503073186,9.88131291682493e-324
130.204081632653,0.4,2,1.47267385740232e-266,0.999969405611711,9.88131291682493e-324
134.081632653061,0.4,2,1.51696133383258e-266,0.999971677153646,9.88131291682493e-324
137.959183673469,0.4,2,1.56261347339168e-266,0.999974818062603,9.88131291682493e-324
141.836734693878,0.4,2,1.60966742013642e-266,0.999979397109576,9.88131291682493e-324
145.714285714286,0.4,2,1.65816187410051e-266,0.999986025333896,9.88131291682493e-324
149.591836734694,0.4,2,1.37467486339928e-266,0.999925389734142,9.88131291682493e-324
153.469387755102,0.4,2,1.41591191809942e-266,0.999941873604884,9.88131291682493e-324
157.34693877551,0.4,2,1.45840019604923e-266,0.999954135148999,9.88131291682493e-324
161.224489795918,0.4,2,1.5021747697509e-266,0.999964066504479,9.88131291682493e-324
165.102040816327,0.4,2,1.54727195169356e-266,0.999973587990993,9.88131291682493e-324
168.979591836735,0.4,2,1.26762083217004e-266,0.999950240824322,9.88131291682493e-324
172.857142857143,0.4,2,1.30496782545805e-266,0.999951900431085,9.88131291682493e-324
176.734693877551,0.4,2,1.34343831196652e-266,0.999953174546156,9.88131291682493e-324
180.612244897959,0.4,2,1.38306521261463e-266,0.999954266386891,9.88131291682493e-324
184.489795918367,0.4,2,1.42388252895247e-266,0.999955388688734,9.88131291682493e-324
188.367346938776,0.4,2,1.46592537767114e-266,0.99995678258511,9.88131291682493e-324
192.244897959184,0.4,2,1.50923002535838e-266,0.999958725746158,9.88131291682493e-324
196.122448979592,0.4,2,1.26066202201567e-266,0.999957982332361,9.88131291682493e-324
200,0.4,2,1.29773315685195e-266,0.999961634134169,9.88131291682493e-324
10,0.423076923076923,2,1.3359153874012e-266,0.999964321562114,9.88131291682493e-324
13.8775510204082,0.423076923076923,2,1.37524194106737e-266,0.999966407866081,9.88131291682493e-324
17.7551020408163,0.423076923076923,2,1.41574711814791e-266,0.999968228571958,9.88131291682493e-324
